method,iteration,elapsed_s,objective,gap_to_exact,trace,grad_norm,step,upper_bound,rel_gap,rmp_obj,min_reduced_cost,columns
lrp,215,8.642393112182617,172077.949772977,7762.988303490449,best_lagrangian_dual,2831.0927640776167,0.00065500160044013,,,,,
lrp,216,8.684620141983032,172104.9123095827,7736.025766884763,best_lagrangian_dual,2861.2954174376455,0.0006396000625658889,,,,,
lrp,217,8.724487781524658,172134.06411147155,7706.8739649959025,best_lagrangian_dual,2824.9561243579456,0.0006543346356233098,,,,,
lrp,218,8.766268968582153,172165.08847384548,7675.84960262198,best_lagrangian_dual,2861.1567248254546,0.0006359866165667993,,,,,
lrp,219,8.806479692459106,172189.9197278839,7651.018348583544,best_lagrangian_dual,2824.8156475621054,0.0006508998087335539,,,,,
lrp,220,8.846706867218018,172221.7519994102,7619.1860770572675,best_lagrangian_dual,2830.952591792539,0.0006460948550526421,,,,,
lrp,221,8.889752626419067,172249.53183664687,7591.406239820586,best_lagrangian_dual,2861.1567248254546,0.0006308289622737515,,,,,
lrp,222,8.92939043045044,172275.69179749023,7565.246278977225,best_lagrangian_dual,2827.3999554016373,0.0006443458279862226,,,,,
lrp,223,8.969082117080688,172307.0070033629,7533.931073104555,best_lagrangian_dual,2830.952591792539,0.0006407759199667415,,,,,
lrp,224,9.008578538894653,172334.96998872564,7505.968087741814,best_lagrangian_dual,2855.7229847766216,0.0006279935796799595,,,,,
lrp,225,9.04988169670105,172360.68920832095,7480.248868146504,best_lagrangian_dual,2824.8156475621054,0.0006401994080382636,,,,,
lrp,226,9.097643613815308,172391.29494701634,7449.643129451113,best_lagrangian_dual,2830.679653654679,0.0006356398792261909,,,,,
lrp,227,9.156219482421875,172415.52249016278,7425.415586304676,best_lagrangian_dual,2860.886668264159,0.0006208077278239195,,,,,
lrp,228,9.195834159851074,172442.7030541125,7398.235022354958,best_lagrangian_dual,2824.5421164056656,0.0006351834332228842,,,,,
lrp,229,9.238621950149536,172471.4718892685,7369.4661871989665,best_lagrangian_dual,2860.886668264159,0.0006173897902760305,,,,,
lrp,230,9.287940263748169,172494.93102458352,7346.007051883935,best_lagrangian_dual,2824.5421164056656,0.0006319101992914668,,,,,
lrp,231,9.329773902893066,172525.00475438303,7315.933322084427,best_lagrangian_dual,2830.679653654679,0.0006272963110133419,,,,,
lrp,232,9.37149953842163,172550.56679212136,7290.371284346096,best_lagrangian_dual,2860.886668264159,0.0006125578985555012,,,,,
lrp,233,9.413828611373901,172575.45609561662,7265.481980850833,best_lagrangian_dual,2827.1266742830717,0.0006257178953055561,,,,,
lrp,234,9.475209951400757,172604.90525604846,7236.032820419001,best_lagrangian_dual,2830.679653654679,0.0006223104741550319,,,,,
lrp,235,9.51878309249878,172630.65390136416,7210.2841751032975,best_lagrangian_dual,2855.452414315318,0.0006099805081073589,,,,,
lrp,236,9.560033321380615,172654.99231473266,7185.945761734794,best_lagrangian_dual,2824.5421164056656,0.0006218788302511304,,,,,
lrp,237,9.602262020111084,172684.30940300136,7156.628673466097,best_lagrangian_dual,2860.886668264159,0.0006043875893334881,,,,,
lrp,238,9.652741432189941,172706.1402813338,7134.797795133665,best_lagrangian_dual,2824.5421164056656,0.0006186732823753096,,,,,
lrp,239,9.69539999961853,172735.7272690729,7105.2108073945565,best_lagrangian_dual,2830.679653654679,0.0006141471059555828,,,,,
lrp,240,9.73626971244812,172761.73805561452,7079.200020852935,best_lagrangian_dual,2860.886668264159,0.0005996574885052563,,,,,
lrp,241,9.778498649597168,172785.00462947032,7055.933446997136,best_lagrangian_dual,2824.5421164056656,0.0006137306920741447,,,,,
lrp,242,9.82040023803711,172814.36468679874,7026.573389668716,best_lagrangian_dual,2830.679653654679,0.0006092400862552364,,,,,
lrp,243,9.863371133804321,172838.73546673375,7002.2026097337075,best_lagrangian_dual,2860.886668264159,0.0005949537321332275,,,,,
lrp,244,9.90978455543518,172863.26821040316,6977.6698660643015,best_lagrangian_dual,2824.5421164056656,0.0006088257530846865,,,,,
lrp,245,9.952975749969482,172892.33284790156,6948.605228565895,best_lagrangian_dual,2855.452414315318,0.0005939336898890887,,,,,
lrp,246,9.996970653533936,172914.45688259398,6926.481193873478,best_lagrangian_dual,2824.5421164056656,0.0006056176541061484,,,,,
lrp,247,10.04495096206665,172942.38053467154,6898.557541795919,best_lagrangian_dual,2830.679653654679,0.0006012518243611541,,,,,
lrp,248,10.087188005447388,172966.9753400575,6873.962736409943,best_lagrangian_dual,2860.886668264159,0.0005871195840427057,,,,,
lrp,249,10.128806352615356,172991.41446634496,6849.523610122502,best_lagrangian_dual,2827.1266742830717,0.0005996965745393147,,,,,
lrp,250,10.170591354370117,173019.029794202,6821.908282265445,best_lagrangian_dual,2830.679653654679,0.000596468866865725,,,,,
lrp,251,10.212187051773071,173043.91313073382,6797.024945733632,best_lagrangian_dual,2860.886668264159,0.0005824194698715535,,,,,
lrp,252,10.253273010253906,173066.71328510976,6774.224791357701,best_lagrangian_dual,2824.5421164056656,0.0005960754333670389,,,,,
lrp,253,10.294174194335938,173095.36645148494,6745.57162498252,best_lagrangian_dual,2830.679653654679,0.0005917054159287696,,,,,
lrp,254,10.335272073745728,173118.66473818693,6722.273338280531,best_lagrangian_dual,2860.886668264159,0.0005778529091941762,,,,,
lrp,255,10.377397298812866,173142.72552805438,6698.212548413081,best_lagrangian_dual,2824.5421164056656,0.0005913115903425905,,,,,
lrp,256,10.420515298843384,173170.67976925775,6670.258307209704,best_lagrangian_dual,2855.35258152392,0.0005769050880768321,,,,,
lrp,257,10.460906982421875,173192.09062318888,6648.847453278577,best_lagrangian_dual,2824.5421164056656,0.0005882177786749218,,,,,
lrp,258,10.502004384994507,173218.97061794234,6621.96745852512,best_lagrangian_dual,2830.5789471432713,0.0005840340008475897,,,,,
lrp,259,10.542601346969604,173242.1205362265,6598.817540240969,best_lagrangian_dual,2860.78702511175,0.0005703507486324856,,,,,
lrp,260,10.583551406860352,173265.94038615434,6574.997690313117,best_lagrangian_dual,2827.025841204674,0.0005825644710865042,,,,,
lrp,261,10.623448133468628,173292.22558824168,6548.712488225778,best_lagrangian_dual,2827.4730217750803,0.0005807362800136772,,,,,
lrp,262,10.665428876876831,173314.54161890334,6526.396457564115,best_lagrangian_dual,2857.7139317823494,0.000567144063141137,,,,,
lrp,263,10.704176664352417,173336.4113724449,6504.526704022544,best_lagrangian_dual,2824.888780779243,0.0005790307605631081,,,,,
lrp,264,10.744345664978027,173362.22569911016,6478.712377357297,best_lagrangian_dual,2827.4730217750803,0.0005763583199800879,,,,,
lrp,265,10.78598403930664,173384.26521895203,6456.672857515427,best_lagrangian_dual,2857.7139317823494,0.0005628751992966146,,,,,
lrp,266,10.827221870422363,173406.43732847823,6434.500747989223,best_lagrangian_dual,2824.888780779243,0.0005746431674766201,,,,,
lrp,267,10.874358415603638,173431.73827348763,6409.199802979827,best_lagrangian_dual,2827.4730217750803,0.0005720108515449558,,,,,
lrp,268,10.924225807189941,173453.39664534913,6387.541431118327,best_lagrangian_dual,2857.813682084051,0.000558603594093329,,,,,
lrp,269,10.969756841659546,173475.89393940408,6365.044137063378,best_lagrangian_dual,2824.888780779243,0.0005702912476575733,,,,,
lrp,270,11.012825727462769,173500.68546977264,6340.252606694819,best_lagrangian_dual,2827.4730217750803,0.000567698743092286,,,,,
lrp,271,11.054051160812378,173522.02750712482,6318.910569342639,best_lagrangian_dual,2857.7139317823494,0.0005544406312205426,,,,,
lrp,272,11.096405506134033,173544.57677926146,6296.361297205993,best_lagrangian_dual,2827.4730217750803,0.0005649536846005214,,,,,
lrp,273,11.136149168014526,173568.79728961622,6272.140786851232,best_lagrangian_dual,2827.4730217750803,0.0005634388809093459,,,,,
lrp,274,11.17572021484375,173591.5934799578,6249.344596509647,best_lagrangian_dual,2857.7139317823494,0.0005501814181846637,,,,,
lrp,275,11.213770627975464,173611.87513825193,6229.062938215531,best_lagrangian_dual,2824.888780779243,0.0005617711188117316,,,,,
lrp,276,11.254409074783325,173636.72249978944,6204.21557667802,best_lagrangian_dual,2827.4730217750803,0.000559190689703332,,,,,
lrp,277,11.294269323348999,173659.1841302904,6181.75394617705,best_lagrangian_dual,2857.7139317823494,0.0005460431453010047,,,,,
lrp,278,11.334776163101196,173679.78406668632,6161.154009781138,best_lagrangian_dual,2824.989690136285,0.0005574763430906686,,,,,
lrp,279,11.378618955612183,173704.12073268782,6136.817343779636,best_lagrangian_dual,2827.4730217750803,0.0005549754568086577,,,,,
lrp,280,11.424613237380981,173726.24226486112,6114.695811606332,best_lagrangian_dual,2857.7139317823494,0.0005419374759731135,,,,,
lrp,281,11.470017433166504,173747.0256291232,6093.91244734425,best_lagrangian_dual,2827.4730217750803,0.0005522920907466765,,,,,
lrp,282,11.523988485336304,173770.70331575023,6070.234760717227,best_lagrangian_dual,2827.4730217750803,0.0005508112364386637,,,,,
lrp,283,11.567588567733765,173794.24499774544,6046.693078722019,best_lagrangian_dual,2857.7139317823494,0.0005377739731199069,,,,,
lrp,284,11.60684323310852,173812.70027187554,6028.237804591918,best_lagrangian_dual,2824.888780779243,0.0005491880850654919,,,,,
lrp,285,11.645859241485596,173837.10380184161,6003.834274625842,best_lagrangian_dual,2827.4730217750803,0.0005466584048115087,,,,,
lrp,286,11.695688486099243,173860.31694289477,5980.621133572684,best_lagrangian_dual,2857.7139317823494,0.0005337286837546375,,,,,
lrp,287,11.736960172653198,173879.11291013804,5961.825166329421,best_lagrangian_dual,2824.888780779243,0.0005450268904313581,,,,,
lrp,288,11.777005195617676,173903.01153904363,5937.926537423831,best_lagrangian_dual,2827.5738389067346,0.0005424977032025015,,,,,
lrp,289,11.818147659301758,173925.8683048786,5915.069771588867,best_lagrangian_dual,2857.7139317823494,0.0005297152673656887,,,,,
lrp,290,11.858432292938232,173944.89468155606,5896.043394911394,best_lagrangian_dual,2827.4847424980285,0.0005399124512336055,,,,,
lrp,291,11.900513410568237,173968.07741781173,5872.860658655729,best_lagrangian_dual,2827.4847424980285,0.0005384625642247992,,,,,
lrp,292,11.945560455322266,173991.17336782048,5849.764708646981,best_lagrangian_dual,2827.4730217750803,0.0005370225571838499,,,,,
lrp,293,11.986002683639526,174010.96408183847,5829.973994628992,best_lagrangian_dual,2857.7139317823494,0.0005245052339576048,,,,,
lrp,294,12.029024839401245,174032.2435984738,5808.694477993646,best_lagrangian_dual,2824.9005122244,0.0005354277845624761,,,,,
lrp,295,12.07218623161316,174055.86027121238,5785.077805255074,best_lagrangian_dual,2827.4847424980285,0.0005329724780961416,,,,,
lrp,296,12.114695310592651,174069.49739673952,5771.440679727937,best_lagrangian_dual,2832.210256931626,0.000530345398450171,,,,,
lrp,297,12.155175685882568,174087.6357201272,5753.302356340253,best_lagrangian_dual,2799.157488841636,0.0005417866248839107,,,,,
lrp,298,12.19619870185852,174103.43073252856,5737.507343938894,best_lagrangian_dual,2836.906113677381,0.0005264829428589734,,,,,
lrp,299,12.242946863174438,174117.5202358216,5723.417840645852,best_lagrangian_dual,2798.505988016538,0.000540130977692993,,,,,
lrp,300,12.29421854019165,174132.33420000624,5708.603876461217,best_lagrangian_dual,2831.5663610614733,0.0005266680291202314,,,,,
lrp,301,12.336857080459595,174146.7116194611,5694.226457006356,best_lagrangian_dual,2824.254949821613,0.0005284971821222272,,,,,
lrp,302,12.376674175262451,174161.40536705524,5679.5327094122185,best_lagrangian_dual,2801.085277787795,0.0005363400827363441,,,,,
lrp,303,12.41828179359436,174175.33369779857,5665.604378668882,best_lagrangian_dual,2831.537384615742,0.0005239972406204315,,,,,
lrp,304,12.46440839767456,174190.86737331343,5650.070703154022,best_lagrangian_dual,2826.810745357211,0.000524779065571344,,,,,
lrp,305,12.507656812667847,174204.13448866166,5636.8035878058,best_lagrangian_dual,2801.085277787795,0.0005336171224489135,,,,,
lrp,306,12.550657033920288,174219.26941516896,5621.668661298492,best_lagrangian_dual,2831.537384615742,0.0005212572875380034,,,,,
lrp,307,12.595543384552002,174233.09104288815,5607.84703357931,best_lagrangian_dual,2798.4766692516955,0.0005327636816968183,,,,,
lrp,308,12.638089656829834,174246.28314696375,5594.654929503711,best_lagrangian_dual,2836.0395872083236,0.0005179243064016519,,,,,
lrp,309,12.678958177566528,174260.7001021574,5580.237974310061,best_lagrangian_dual,2798.4766692516955,0.0005310009823959422,,,,,
lrp,310,12.719161748886108,174277.18098129611,5563.757095171342,best_lagrangian_dual,2831.537384615742,0.0005176457617996014,,,,,
lrp,311,12.759658098220825,174288.28953689864,5552.648539568821,best_lagrangian_dual,2824.225898361093,0.0005196330897159929,,,,,
lrp,312,12.804091930389404,174303.46681641132,5537.471260056132,best_lagrangian_dual,2799.7803151316557,0.0005277787064891661,,,,,
lrp,313,12.846665382385254,174318.51941139644,5522.418665071018,best_lagrangian_dual,2811.5972468371515,0.0005223995173116525,,,,,
lrp,314,12.887407779693604,174333.62107322394,5507.3170032435155,best_lagrangian_dual,2824.225898361093,0.0005167914332116783,,,,,
lrp,315,12.92646861076355,174342.0186464957,5498.919429971749,best_lagrangian_dual,2830.2464627724107,0.0005140709370562983,,,,,
lrp,316,12.966149806976318,174358.39317327333,5482.544903194124,best_lagrangian_dual,2797.123112132712,0.0005252717723564315,,,,,
lrp,317,13.005170822143555,174372.77319530872,5468.1648811587365,best_lagrangian_dual,2856.5222165468554,0.0005027725238611556,,,,,
lrp,318,13.046340942382812,174382.56241214552,5458.3756643219385,best_lagrangian_dual,2797.1973834557202,0.000523699382771417,,,,,
lrp,319,13.084461450576782,174397.73537214423,5443.202704323223,best_lagrangian_dual,2808.4233238675097,0.0005185591794364491,,,,,
lrp,320,13.126366376876831,174410.51619688424,5430.421879583213,best_lagrangian_dual,2824.1515988834485,0.0005119981178584403,,,,,
lrp,321,13.164604663848877,174421.41999838132,5419.518078086141,best_lagrangian_dual,2829.677608586914,0.0005093194473240399,,,,,
lrp,322,13.205952882766724,174436.9377716069,5404.000304860558,best_lagrangian_dual,2797.09547145028,0.0005202625233243158,,,,,
lrp,323,13.247395753860474,174447.07700146074,5393.861075006716,best_lagrangian_dual,2835.5127030230406,0.0005056298271864831,,,,,
lrp,324,13.288420677185059,174461.83160503412,5379.106471433333,best_lagrangian_dual,2796.936737764193,0.0005187304811832567,,,,,
lrp,325,13.333184480667114,174472.50328376665,5368.434792700806,best_lagrangian_dual,2829.341618920819,0.0005062497780105585,,,,,
lrp,326,13.375212907791138,174483.70161494962,5357.236461517838,best_lagrangian_dual,2823.6730220763066,0.0005075821829492879,,,,,
lrp,327,13.420331001281738,174494.82685128957,5346.111225177883,best_lagrangian_dual,2808.084791109833,0.0005125277636055406,,,,,
lrp,328,13.462504148483276,174508.8142001565,5332.123876310943,best_lagrangian_dual,2850.1320027892434,0.0004966560049208752,,,,,
lrp,329,13.502381086349487,174515.61894446443,5325.319132003031,best_lagrangian_dual,2796.714194217409,0.000515374658402446,,,,,
lrp,330,13.542519092559814,174529.77555209622,5311.162524371233,best_lagrangian_dual,2808.084791109833,0.0005103117082454328,,,,,
lrp,331,13.581376552581787,174541.1717305356,5299.766345931857,best_lagrangian_dual,2823.594950893746,0.0005040060654778863,,,,,
lrp,332,13.620136737823486,174548.4253124637,5292.512764003768,best_lagrangian_dual,2829.2637041584853,0.0005015353404473325,,,,,
lrp,333,13.658343076705933,174562.4356710127,5278.502405454754,best_lagrangian_dual,2796.5334379628607,0.0005124481164283377,,,,,
lrp,334,13.69771432876587,174573.40517258854,5267.5329038789205,best_lagrangian_dual,2856.0151058313522,0.0004906526677393809,,,,,
lrp,335,13.737811803817749,174582.33449992203,5258.603576545429,best_lagrangian_dual,2796.5334379628607,0.00051117591028254,,,,,
lrp,336,13.77772045135498,174594.75127826064,5246.186798206822,best_lagrangian_dual,2808.0062865267,0.0005062199790969069,,,,,
lrp,337,13.81827163696289,174605.33215539058,5235.605921076873,best_lagrangian_dual,2823.594950893746,0.0004999823020206902,,,,,
lrp,338,13.857559204101562,174615.09098326002,5225.8470932074415,best_lagrangian_dual,2829.0696182261127,0.0004974394454916517,,,,,
lrp,339,13.894506931304932,174627.74622721734,5213.191849250114,best_lagrangian_dual,2796.4390199590785,0.0005083068925071268,,,,,
lrp,340,13.936396837234497,174634.75938434282,5206.1786921246385,best_lagrangian_dual,2834.764589757533,0.0004942189813882878,,,,,
lrp,341,13.983425855636597,174647.95961579002,5192.978460677434,best_lagrangian_dual,2796.337080315216,0.0005070514549250477,,,,,
lrp,342,14.0254545211792,174656.90363751352,5184.034438953939,best_lagrangian_dual,2855.822837964274,0.000485599726287822,,,,,
lrp,343,14.063665390014648,174666.56098492316,5174.377091544302,best_lagrangian_dual,2796.337080315216,0.0005058620331848142,,,,,
lrp,344,14.103414297103882,174677.1653827057,5163.77269376177,best_lagrangian_dual,2807.8107312058833,0.0005010636947809001,,,,,
lrp,345,14.143478393554688,174688.75862336069,5152.179453106772,best_lagrangian_dual,2849.8835756353415,0.000485664780379194,,,,,
lrp,346,14.190564393997192,174695.45700829022,5145.481068177236,best_lagrangian_dual,2795.8608889256434,0.0005041860456693471,,,,,
lrp,347,14.238649606704712,174706.9956836952,5133.942392772267,best_lagrangian_dual,2807.3364860225033,0.0004993404868622258,,,,,
lrp,348,14.278380155563354,174715.11318846722,5125.824888000236,best_lagrangian_dual,2822.950644349359,0.0004933225965955552,,,,,
lrp,349,14.320533037185669,174721.45268100497,5119.485395462485,best_lagrangian_dual,2828.699714330273,0.0004909232275251714,,,,,
lrp,350,14.360564231872559,174733.1423630785,5107.795713388943,best_lagrangian_dual,2795.8828951449636,0.0005017676226178345,,,,,
lrp,351,14.39982557296753,174740.73283799965,5100.20523846781,best_lagrangian_dual,2834.294854601662,0.0004877868662380083,,,,,
lrp,352,14.44082498550415,174749.91083665565,5091.02723981181,best_lagrangian_dual,2822.6023916035474,0.0004912604980677187,,,,,
lrp,353,14.483447790145874,174757.7549126008,5083.183163866663,best_lagrangian_dual,2791.8182274195574,0.0005016508629343667,,,,,
lrp,354,14.526324272155762,174766.6233916219,5074.314684845565,best_lagrangian_dual,2852.0269167829247,0.00048014874352859737,,,,,
lrp,355,14.566157341003418,174772.8453468133,5068.092729654163,best_lagrangian_dual,2791.8402655044893,0.0005006749091623744,,,,,
lrp,356,14.606307744979858,174785.45934678582,5055.478729681636,best_lagrangian_dual,2830.94043235798,0.00048615307703988084,,,,,
lrp,357,14.645524263381958,174789.4767141012,5051.461362366244,best_lagrangian_dual,2796.1659273095156,0.0004980634369769328,,,,,
lrp,358,14.687660217285156,174799.06968630338,5041.868390164076,best_lagrangian_dual,2825.2377522937845,0.0004872650683989124,,,,,
lrp,359,14.726135015487671,174806.243147967,5034.694928500452,best_lagrangian_dual,2819.306838091009,0.0004888660757703937,,,,,
lrp,360,14.769832372665405,174814.9260649718,5026.012011495652,best_lagrangian_dual,2796.023147068064,0.0004964866403499344,,,,,
lrp,361,14.808777809143066,174822.50882917867,5018.42924728879,best_lagrangian_dual,2825.2377522937845,0.00048579681258612337,,,,,
lrp,362,14.847574710845947,174829.8970766884,5011.04099977907,best_lagrangian_dual,2819.2275493196635,0.00048740553958860015,,,,,
lrp,363,14.885762929916382,174838.91080781454,5002.027268652921,best_lagrangian_dual,2825.2377522937845,0.00048476937311866955,,,,,
lrp,364,14.925558805465698,174845.4468085024,4995.491267965059,best_lagrangian_dual,2792.101671614875,0.0004959247355467993,,,,,
lrp,365,14.964051246643066,174854.5376300779,4986.400446389569,best_lagrangian_dual,2819.0859370967523,0.00048590425141156946,,,,,
lrp,366,15.001020669937134,174861.29989358762,4979.638182879833,best_lagrangian_dual,2825.2377522937845,0.0004833668941328006,,,,,
lrp,367,15.040136575698853,174870.49775206813,4970.440324399329,best_lagrangian_dual,2792.1237074625965,0.0004943102448005961,,,,,
lrp,368,15.080259561538696,174878.61363730187,4962.32443916559,best_lagrangian_dual,2852.0269167829247,0.00047326471023948467,,,,,
lrp,369,15.129867315292358,174883.9173262863,4957.020750181167,best_lagrangian_dual,2792.2037658878776,0.0004934212732309613,,,,,
lrp,370,15.177016496658325,174895.88695857118,4945.051117896277,best_lagrangian_dual,2819.0859370967523,0.0004833027633623202,,,,,
lrp,371,15.217947959899902,174899.85792607136,4941.080150396097,best_lagrangian_dual,2825.2377522937845,0.00048095157307668617,,,,,
lrp,372,15.261999607086182,174908.8312561322,4932.1068203352625,best_lagrangian_dual,2792.1237074625965,0.0004918516938560082,,,,,
lrp,373,15.302675008773804,174919.634805159,4921.303271308454,best_lagrangian_dual,2823.0677573994894,0.0004804504865441746,,,,,
lrp,374,15.34429931640625,174923.14662871047,4917.791447756987,best_lagrangian_dual,2825.2595296938885,0.00047948534908606516,,,,,
lrp,375,15.384446859359741,174933.00890645228,4907.929170015181,best_lagrangian_dual,2792.101671614875,0.0004903087794295997,,,,,
lrp,376,15.42424201965332,174942.2871988239,4898.650877643551,best_lagrangian_dual,2852.0269167829247,0.00046935070045682324,,,,,
lrp,377,15.464133977890015,174946.30783822632,4894.630238241138,best_lagrangian_dual,2792.1237074625965,0.0004894481023097347,,,,,
lrp,378,15.504342794418335,174958.3151988186,4882.622877648857,best_lagrangian_dual,2791.9586835281607,0.0004887357704804551,,,,,
lrp,379,15.544118404388428,174963.05093347863,4877.887142988824,best_lagrangian_dual,2851.8951454300955,0.0004681176106050223,,,,,
lrp,380,15.581812381744385,174970.56325712823,4870.374819339224,best_lagrangian_dual,2792.0955535911326,0.0004879023002833382,,,,,
lrp,381,15.623803615570068,174980.77617277022,4860.161903697241,best_lagrangian_dual,2825.08295282092,0.00047593491087552167,,,,,
lrp,382,15.664045333862305,174983.31940138745,4857.618675080012,best_lagrangian_dual,2819.120374334498,0.0004777902884944654,,,,,
lrp,383,15.70496153831482,174993.91422439084,4847.023852076614,best_lagrangian_dual,2803.556716857328,0.00048243584366670065,,,,,
lrp,384,15.748132705688477,175001.84471605625,4839.093360411207,best_lagrangian_dual,2796.057868355305,0.0004845198396009509,,,,,
lrp,385,15.788364887237549,175005.05046306222,4835.887613405241,best_lagrangian_dual,2851.4228921539725,0.0004656898806129472,,,,,
lrp,386,15.8318190574646,175012.97135196612,4827.966724501341,best_lagrangian_dual,2791.793289916015,0.0004852874330042448,,,,,
lrp,387,15.883909225463867,175021.726281821,4819.211794646457,best_lagrangian_dual,2851.6560334458522,0.0004645884092428036,,,,,
lrp,388,15.923601388931274,175023.76331892068,4817.174757546774,best_lagrangian_dual,2791.771251460261,0.0004846027683356766,,,,,
lrp,389,15.96705412864685,175034.6551472698,4806.282929197652,best_lagrangian_dual,2791.6502860340165,0.0004839459726827434,,,,,
lrp,390,16.006919860839844,175038.29373973614,4802.644336731319,best_lagrangian_dual,2851.755995644087,0.0004635372454162996,,,,,
lrp,391,16.047876358032227,175045.23156904776,4795.706507419702,best_lagrangian_dual,2791.793289916015,0.0004832179075537035,,,,,
lrp,392,16.08589744567871,175053.80120431987,4787.136872147588,best_lagrangian_dual,2824.627999017118,0.00047151188778706633,,,,,
lrp,393,16.12545919418335,175057.55848925374,4783.3795872137125,best_lagrangian_dual,2818.8784822244943,0.00047320086095700844,,,,,
lrp,394,16.173070669174194,175066.20387689446,4774.734199572995,best_lagrangian_dual,2803.3573770528114,0.0004779051825241284,,,,,
lrp,395,16.215280771255493,175073.69354722838,4767.244529239077,best_lagrangian_dual,2795.8139808921474,0.0004800084481239425,,,,,
lrp,396,16.255071878433228,175076.34040519566,4764.597671271797,best_lagrangian_dual,2851.4444695697343,0.00046129885407026434,,,,,
lrp,397,16.295150756835938,175084.74576064548,4756.192315821972,best_lagrangian_dual,2791.771251460261,0.0004806906214516846,,,,,
lrp,398,16.333819150924683,175092.86429303867,4748.073783428787,best_lagrangian_dual,2851.6560334458522,0.0004602144226813267,,,,,
lrp,399,16.372916221618652,175095.4564816082,4745.481594859244,best_lagrangian_dual,2791.793289916015,0.00047999592877618816,,,,,
lrp,400,16.412846565246582,175106.0393082372,4734.898768230254,best_lagrangian_dual,2795.773146599985,0.00047795336025579084,,,,,
lrp,401,16.4543354511261,175110.0336755684,4730.904400899046,best_lagrangian_dual,2851.677609097534,0.0004591517993627959,,,,,
lrp,402,16.493927478790283,175116.03604937805,4724.902027089411,best_lagrangian_dual,2791.628246449321,0.00047873232987138454,,,,,
lrp,403,16.532144784927368,175125.16340210818,4715.7746743592725,best_lagrangian_dual,2824.6497811182794,0.00046703254151908514,,,,,
lrp,404,16.571252584457397,175128.5355451387,4712.402531328757,best_lagrangian_dual,2818.8784822244943,0.00046873469068629305,,,,,
lrp,405,16.611182689666748,175136.7239185768,4704.214157890645,best_lagrangian_dual,2803.335429508271,0.0004734259098703466,,,,,
lrp,406,16.650739192962646,175144.69210684474,4696.245969622716,best_lagrangian_dual,2795.8359874806843,0.0004754594246868871,,,,,
lrp,407,16.68981170654297,175148.04046827767,4692.897608189785,best_lagrangian_dual,2851.6560334458522,0.0004568218644009072,,,,,
lrp,408,16.729392528533936,175154.24994850773,4686.688127959729,best_lagrangian_dual,2791.421935315957,0.0004763509852619268,,,,,
lrp,409,16.768816709518433,175162.8748945606,4678.063181906851,best_lagrangian_dual,2824.2609617693693,0.0004647972171217781,,,,,
lrp,410,16.809694528579712,175163.27878203944,4677.659294428013,best_lagrangian_dual,2818.6118339521545,0.00046663678001521494,,,,,
lrp,411,16.851012468338013,175172.76097090513,4668.177105562325,best_lagrangian_dual,2791.2789124085757,0.00047521186374667554,,,,,
lrp,412,16.89378046989441,175176.66170094296,4664.276375524496,best_lagrangian_dual,2854.829003273065,0.00045405107558293875,,,,,
lrp,413,16.941718816757202,175180.40716632575,4660.530910141708,best_lagrangian_dual,2791.421935315957,0.0004746725268715341,,,,,
lrp,414,16.983169078826904,175188.73749870688,4652.200577760581,best_lagrangian_dual,2824.2609617693693,0.00046317603199490134,,,,,
lrp,415,17.02584981918335,175192.14512434872,4648.7929521187325,best_lagrangian_dual,2818.510696252768,0.0004648534057654472,,,,,
lrp,416,17.06539297103882,175197.75022630076,4643.187850166694,best_lagrangian_dual,2804.3352536480943,0.00046920843094092355,,,,,
lrp,417,17.10598611831665,175204.30274623734,4636.635330230114,best_lagrangian_dual,2797.091409219984,0.0004712231089312579,,,,,
lrp,418,17.14534020423889,175209.14665267302,4631.791423794435,best_lagrangian_dual,2854.850554944896,0.0004520513203761246,,,,,
lrp,419,17.1846284866333,175211.15469200985,4629.783384457609,best_lagrangian_dual,2791.399893928311,0.00047270698231602793,,,,,
lrp,420,17.226417541503906,175220.8429778719,4620.0950985955715,best_lagrangian_dual,2803.0892523113275,0.00046815615177903184,,,,,
lrp,421,17.266665935516357,175223.18420223045,4617.753874237009,best_lagrangian_dual,2819.85097636832,0.00046245985911120955,,,,,
lrp,422,17.306065559387207,175228.75778555384,4612.180290913617,best_lagrangian_dual,2827.831295829438,0.0004595048642227848,,,,,
lrp,423,17.34453320503235,175234.56407641474,4606.374000052718,best_lagrangian_dual,2791.421935315957,0.0004711973820465375,,,,,
lrp,424,17.383015155792236,175239.42902038875,4601.509056078707,best_lagrangian_dual,2824.006210066513,0.00046008145394516145,,,,,
lrp,425,17.422987699508667,175244.7621263727,4596.175950094766,best_lagrangian_dual,2804.5723092910134,0.00046614067499336305,,,,,
lrp,426,17.462867498397827,175251.9915482519,4588.946528215543,best_lagrangian_dual,2823.1397286193182,0.00045957581303785296,,,,,
lrp,427,17.502122402191162,175252.8130018875,4588.1250745799625,best_lagrangian_dual,2827.831295829438,0.00045800077957575456,,,,,
lrp,428,17.541807174682617,175259.40807520662,4581.530001260835,best_lagrangian_dual,2790.4022684321567,0.00046994645725535625,,,,,
lrp,429,17.58371591567993,175265.94558283337,4574.992493634083,best_lagrangian_dual,2831.5352658884735,0.0004559843437407135,,,,,
