case,network,congestion,T,segments,ramp_scenario,load_scenario,load_scale,fixed_cost_multiplier,method,method_name,milp_obj,pricing_obj,duality_gap,gen_uplift,ftr_cost,total_uplift,lmp_min,lmp_max,method_time,build_time,solver_time,total_time,schedule_time,chp_time,oracle_time,on_arcs,off_arcs,dag_edges,v_vars,n_iter,n_columns,converged,stop_reason,upper_bound,bound_gap,n_states,n_arcs
118,ptdf,tight,24,3,base,base,1.2,1.0,xiao,Xiao explicit M-CHP（186154 arcs）,2609091.7552858265,2608545.014347885,546.7409379417077,459.2987740227445,87.44231727573651,546.741091298481,37.82999999781794,73.6412000289384,539.0109600999999,272.70262760000037,263.43800020217896,539.0109600999999,3.1258862018585205,,0.7410591999996541,9436,8454,17890,88326,,,,,,,24316,186154
