build_time,delta,end_to_end_time,experiment,ftr_component,gen_uplift,method,milp_obj,n_constraints,n_nonzeros,n_variables,parameter_family,pricing_obj,pricing_time,primal_violation,response_time,seed,status,total_uplift,objective_change_pct,uplift_change_pct,study,schedule_change_ratio
0.5425279140472412,0.005,4.586783362818096,coefficient_perturbation,6.402355795638071,2712.1997823449783,dwp_incremental,182443.3203545474,,,,joint,179724.7182164071,4.527528762817383,,0.0592546000007132,8,optimal,2718.6021381406163,-0.06462367860733784,-0.6649449888706492,joint,
0.2694114000005356,0.005,1.057138500000292,coefficient_perturbation,7.264866555205411,2763.321392618537,chp,182944.47148944676,64725.0,466042.0,19335.0,joint,180173.88534294584,0.9735691000005318,0.0,0.0835693999997602,9,optimal,2770.5862591737427,0.18513431944275144,1.234503794047851,joint,
0.5784308910369873,0.005,4.912803179306138,coefficient_perturbation,7.2648645958467295,2763.3213931069085,dwp_incremental,182944.47148944676,,,,joint,180173.88523174392,4.85543417930603,,0.0573690000001079,9,optimal,2770.586257702755,0.18513425760926416,1.2345037402994061,joint,
0.2656946999995853,0.005,1.1078204000004916,coefficient_perturbation,19.62512193780686,2643.93049136477,chp,183025.56478825415,64725.0,466042.0,19335.0,joint,180362.00917748277,1.0417918000002828,0.0,0.0660286000002088,10,optimal,2663.555613302577,0.2897399985393494,-2.6762910024134716,joint,
0.4285752773284912,0.005,4.74517313074648,coefficient_perturbation,19.62512194599811,2643.930491205374,dwp_incremental,183025.56478825415,,,,joint,180362.00917510485,4.68357253074646,,0.0616006000000197,10,optimal,2663.555613151372,0.28973999721710963,-2.676291007938349,joint,
0.2434972999999445,0.01,1.065370399999665,coefficient_perturbation,72.93176484102784,2711.5297797173757,chp,183226.23942693716,64725.0,466042.0,19335.0,joint,180441.7778823858,1.004289399999834,0.0,0.0610809999998309,1,optimal,2784.461544558403,0.3340951413503386,1.7414931094917974,joint,
0.4377806186676025,0.01,4.4962353347327735,coefficient_perturbation,72.93176484090202,2711.529779717736,dwp_incremental,183226.23942693716,,,,joint,180441.77788238,4.439783334732056,,0.0564520000007178,1,optimal,2784.461544558638,0.33409514134711815,1.7414931095003712,joint,
0.2495658000007097,0.01,1.0595171000004484,coefficient_perturbation,15.108122461210218,2926.0418423478823,chp,182803.3896858312,64725.0,466042.0,19335.0,joint,179862.2397612101,0.9841408000011144,0.0,0.0753762999993341,2,optimal,2941.1499648090926,0.011844753050671323,7.466734264438659,joint,
0.6660375595092773,0.01,5.081170833071155,coefficient_perturbation,15.108130890381611,2926.0418304308014,dwp_incremental,182803.3896858312,,,,joint,179862.23972451067,5.016039133071899,,0.0651316999992559,2,optimal,2941.149961321183,0.011844732644063216,7.466734136993869,joint,
0.2418291999983921,0.01,1.0810366999994585,coefficient_perturbation,13.085585327400958,2718.4997822435903,chp,182044.46010636192,64725.0,466042.0,19335.0,joint,179312.874754587,1.0151029999997263,0.0,0.0659336999997322,3,optimal,2731.585367570992,-0.29362796778329053,-0.19055052283430926,joint,
