build_time,delta,end_to_end_time,experiment,ftr_component,gen_uplift,method,milp_obj,n_constraints,n_nonzeros,n_variables,parameter_family,pricing_obj,pricing_time,primal_violation,response_time,schedule_change_ratio,seed,status,total_uplift,objective_change_pct,uplift_change_pct
0.4143240451812744,0.01,4.786806752275879,family_sensitivity,6.256505919485118,2704.2100197992204,dwp_incremental,182424.8654091872,,,,demand,179714.3988834682,4.728321552276611,,0.0584851999992679,0.0,3,optimal,2710.4665257187057,-0.07036171192222826,-0.9622122852292272
0.2326056000001699,0.01,1.0180366000004142,family_sensitivity,7.691314079978449,2761.779610797405,chp,183041.3496840956,64725.0,466042.0,19335.0,demand,180271.87875922245,0.95545680000032,0.0,0.0625798000000941,0.0,4,optimal,2769.470924877384,0.2396232569122797,1.193750573070695
0.3531098365783691,0.01,4.116682822423172,family_sensitivity,7.691314079856539,2761.7796107958025,dwp_incremental,183041.3496840956,,,,demand,180271.8787592196,4.058106422424316,,0.0585763999988557,0.0,4,optimal,2769.470924875659,0.23962325691069375,1.1937505730076705
0.2281989000002795,0.01,1.0304044999993494,family_sensitivity,6.255539703834337,2733.358801182852,chp,182441.7838829728,64725.0,466042.0,19335.0,demand,179702.16961099402,0.9668485000001964,0.0,0.0635559999991528,0.0,5,optimal,2739.6143408866865,-0.0771617612363855,0.10282028520268702
0.4256107807159424,0.01,4.547977393232941,family_sensitivity,6.255539508190566,2733.358799851392,dwp_incremental,182441.7838829728,,,,demand,179702.1695436138,4.487614393234253,,0.0603629999986878,0.0,5,optimal,2739.6143393595826,-0.07716179870295378,0.10282022940380853
0.2312498999999661,0.001,1.0239713999999367,family_sensitivity,17.073410255476897,2719.0823366107365,chp,182577.1582062836,64725.0,466042.0,19335.0,line_limit,179841.0024632798,0.9593815999996878,0.0,0.0645898000002489,0.0,1,optimal,2736.1557468662136,3.581891084787329e-05,-0.023553347211144514
0.4876563549041748,0.001,5.191844007507825,family_sensitivity,17.073409939354526,2719.082335285861,dwp_incremental,182577.1582062836,,,,line_limit,179841.00246105806,5.122653007507324,,0.0691910000005009,0.0,1,optimal,2736.1557452252155,3.581767546274155e-05,-0.02355340717160543
0.2590392000001884,0.001,1.0390656999989003,family_sensitivity,17.01579964929174,2718.6348917159885,chp,182580.75184438116,64725.0,466042.0,19335.0,line_limit,179845.10116359976,0.9741869999998016,0.0,0.0648786999990989,0.0,2,optimal,2735.65069136528,0.002314888606823621,-0.04200757972462505
0.463259220123291,0.001,5.10789013865724,family_sensitivity,17.01579963493827,2718.634891685415,dwp_incremental,182580.75184438116,,,,line_limit,179845.10115306402,5.047258138656616,,0.0606320000006235,0.0,2,optimal,2735.650691320353,0.002314882748462194,-0.04200758136622156
0.2286865000005491,0.001,0.9822328000009292,family_sensitivity,17.02188729474314,2718.6958621619265,chp,182578.6747988168,64725.0,466042.0,19335.0,line_limit,179842.9572544865,0.917861100000664,0.0,0.0643717000002652,0.0,3,optimal,2735.717749456669,0.001122774543952196,-0.03955734285340412
0.368384838104248,0.001,5.233567095330727,family_sensitivity,17.02188751912857,2718.695861013849,dwp_incremental,182578.6747988168,,,,line_limit,179842.95705028478,5.1763834953308105,,0.0571835999999166,0.0,3,optimal,2735.717748532977,0.0011226609982090958,-0.03955737660420046
0.2370436999990488,0.001,0.9580605999999534,family_sensitivity,17.093928007337784,2719.2134508426207,chp,182579.3805864419,64725.0,466042.0,19335.0,line_limit,179843.0732180918,0.8926410000003671,0.0,0.0654195999995863,0.0,4,optimal,2736.3073788499582,0.001187255749705774,-0.018012863285451437
0.4508907794952392,0.001,4.596838345163633,family_sensitivity,17.09392762462101,2719.2134497187744,dwp_incremental,182579.3805864419,,,,line_limit,179843.07320909892,4.536890745162964,,0.0599476000006689,0.0,4,optimal,2736.3073773433957,0.001187250749242597,-0.018012918333767596
0.2259747000007337,0.001,0.995648699999947,family_sensitivity,17.239792441437285,2720.2821453612187,chp,182578.24165909737,64725.0,466042.0,19335.0,line_limit,179840.7197332739,0.9310174000002008,0.0,0.0646312999997462,0.0,5,optimal,2737.521937802656,-0.00012139223860275244,0.026365929288807807
0.4330625534057617,0.001,4.533427249571105,family_sensitivity,17.239790793357628,2720.282144426115,dwp_incremental,182578.24165909737,,,,line_limit,179840.71972387715,4.474067449569702,,0.0593598000014026,0.0,5,optimal,2737.5219352194727,-0.0001213974636387435,0.02636583490182678
0.2204369999999471,0.01,0.935053200000766,family_sensitivity,16.36627242390212,2714.0143385818683,chp,182571.9628054976,64725.0,466042.0,19335.0,line_limit,179841.58219520035,0.8741097000001901,0.0,0.060943500000576,0.0,1,optimal,2730.3806110057703,0.00035817706069829757,-0.234571145786937
0.4553315639495849,0.01,5.000222229342398,family_sensitivity,16.36627244930214,2714.014338386835,dwp_incremental,182571.9628054976,,,,line_limit,179841.58219466193,4.942332029342651,,0.0578901999997469,0.0,1,optimal,2730.380610836137,0.0003581767613110339,-0.23457115198517847
0.2343590999989828,0.01,1.0437516999991203,family_sensitivity,15.79017009834375,2708.7687874273565,chp,182607.87283343475,64725.0,466042.0,19335.0,line_limit,179883.31424527284,0.9786413999991056,0.0,0.0651103000000148,0.0,2,optimal,2724.5589575257004,0.02356315504060908,-0.44728865254723194
0.4659550189971924,0.01,5.034232335061461,family_sensitivity,15.790169402538153,2708.7687857846327,dwp_incremental,182607.87283343475,,,,line_limit,179883.31387825505,4.9679577350616455,,0.0662745999998151,0.0,2,optimal,2724.558955187171,0.023562950961500632,-0.44728873799480967
0.2459650000000692,0.01,1.0074798999976338,family_sensitivity,15.851048317535431,2710.110327814107,chp,182587.10237779145,64725.0,466042.0,19335.0,line_limit,179861.14100560753,0.9416103999992628,0.0,0.0658694999983708,0.0,3,optimal,2725.9613761316427,0.011233793380133472,-0.3960456525453291
0.388991117477417,0.01,4.951980539824945,family_sensitivity,15.851048242968844,2710.110327668484,dwp_incremental,182587.10237779145,,,,line_limit,179861.14100187967,4.89399003982544,,0.0579904999995051,0.0,3,optimal,2725.9613759114527,0.011233791307273156,-0.39604566059085683
0.2401113000014447,0.01,1.0139586000004783,family_sensitivity,16.571455039032877,2715.299145646003,chp,182594.1602540419,64725.0,466042.0,19335.0,line_limit,179862.28968668514,0.9503491000014036,0.0,0.0636094999990746,0.0,4,optimal,2731.870600685036,0.011872513957378358,-0.18012838467842296
0.4490079879760742,0.01,4.780831966720143,family_sensitivity,16.571449298582444,2715.29912966755,dwp_incremental,182594.1602540419,,,,line_limit,179862.28967507536,4.722008466720581,,0.058823499999562,0.0,4,optimal,2731.8705789661326,0.01187250750179598,-0.18012917826585123
0.2350571000006311,0.01,0.9976499999993392,family_sensitivity,18.030081031114666,2725.986079921158,chp,182582.77098059736,64725.0,466042.0,19335.0,line_limit,179838.75482353795,0.93398900000102,0.0,0.0636609999983193,0.0,5,optimal,2744.0161609522725,-0.0012139742487375694,0.2636584719419707
0.4257130622863769,0.01,4.780395941012102,family_sensitivity,18.030080986696365,2725.986076752936,dwp_incremental,182582.77098059736,,,,line_limit,179838.75482285715,4.719717741012573,,0.0606781999995291,0.0,5,optimal,2744.016157739632,-0.0012139746272925354,0.26365835455524145
